,City,State,Country,Update,Latitude,Longitude,Confirmed,Deaths,Recovered
3687,,,Nigeria,2020-03-13 22:22:02,9.082,8.6753,2.0,0.0,0.0
3688,,,Seychelles,2020-03-15 07:33:03,-4.6796,55.492,2.0,0.0,0.0
3689,,,Trinidad and Tobago,2020-03-14 16:15:01,10.6918,-61.2225,2.0,0.0,0.0
3690,,,Andorra,2020-03-13 22:22:02,42.5063,1.5218,1.0,0.0,1.0
3691,,,Antigua and Barbuda,2020-03-15 18:20:19,17.0608,-61.7964,1.0,0.0,0.0
3692,,Australian Capital Territory,Australia,2020-03-14 01:53:03,-35.4735,149.0124,1.0,0.0,0.0
3693,,Northern Territory,Australia,2020-03-14 01:53:03,-12.4634,130.8456,1.0,0.0,0.0
3694,,,Bhutan,2020-03-13 22:22:02,27.5142,90.4336,1.0,0.0,0.0
3695,,Newfoundland and Labrador,Canada,2020-03-15 02:13:21,53.1355,-57.6604,1.0,0.0,0.0
3696,,Prince Edward Island,Canada,2020-03-15 02:13:21,46.5107,-63.4168,1.0,0.0,0.0
3697,,,Cayman Islands,2020-03-13 12:33:03,19.3133,-81.2546,1.0,0.0,0.0
3698,,,Central African Republic,2020-03-15 18:20:19,6.6111,20.9394,1.0,0.0,0.0
3699,,Tibet,China,2020-03-11 02:18:14,31.6927,88.0924,1.0,0.0,1.0
3700,,,Congo (Brazzaville),2020-03-15 18:20:19,-4.0383,21.7587,1.0,0.0,0.0
3701,,,Cote d'Ivoire,2020-03-13 22:22:02,7.54,-5.5471,1.0,0.0,0.0
3702,,,Curacao,2020-03-14 16:15:18,12.1696,-68.99,1.0,0.0,0.0
3703,,,Equatorial Guinea,2020-03-15 06:41:54,1.5,10.0,1.0,0.0,0.0
3704,,,Eswatini,2020-03-15 06:41:54,-26.5225,31.4659,1.0,0.0,0.0
3705,,,Ethiopia,2020-03-13 23:33:06,9.145,40.4897,1.0,0.0,0.0
3706,,Mayotte,France,2020-03-14 20:53:03,-12.8275,45.1662,1.0,0.0,0.0
3707,,Saint Barthelemy,France,2020-03-14 16:33:03,17.9,-62.8333,1.0,0.0,0.0
3708,,,Gabon,2020-03-14 13:33:04,-0.8037,11.6094,1.0,0.0,0.0
3709,,,Guadeloupe,2020-03-13 12:33:03,16.265,-61.551,3.0,0.0,0.0
3710,,,Guatemala,2020-03-14 01:33:03,15.7835,-90.2308,1.0,0.0,0.0
3711,,,Guernsey,2020-03-13 22:22:03,49.45,-2.58,1.0,0.0,0.0
3712,,,Guinea,2020-03-15 06:41:54,9.9456,-9.6966,1.0,0.0,0.0
3713,,,Holy See,2020-03-13 22:22:02,41.9029,12.4534,1.0,0.0,0.0
3714,,,Kenya,2020-03-13 22:22:03,-0.0236,37.9062,3.0,0.0,0.0
3715,,,Mauritania,2020-03-15 18:20:19,21.0079,-10.9408,1.0,0.0,0.0
3716,,,Mongolia,2020-03-13 22:22:02,46.8625,103.8467,1.0,0.0,0.0
3717,,,Nepal,2020-03-13 22:22:03,28.3949,84.124,1.0,0.0,1.0
3718,,,Rwanda,2020-03-15 06:41:54,-1.9403,29.8739,1.0,0.0,0.0
3719,,,Saint Lucia,2020-03-14 16:15:18,13.9094,-60.9789,2.0,0.0,0.0
3720,,,Saint Vincent and the Grenadines,2020-03-14 16:33:03,12.9843,-61.2872,1.0,0.0,0.0
3721,,,Sudan,2020-03-14 01:13:32,12.8628,30.2176,1.0,1.0,0.0
3722,,,Suriname,2020-03-14 16:33:03,3.9193,-56.0278,1.0,0.0,0.0
3723,,,Togo,2020-03-13 22:22:02,8.6195,0.8248,1.0,0.0,0.0
3724,,Alaska,US,2020-03-13 14:53:03,61.3707,-152.4044,1.0,0.0,0.0
3725,,North Dakota,US,2020-03-12 09:33:03,47.5289,-99.78399999999999,1.0,0.0,0.0
3726,,"Virgin Islands, U.S.",US,2020-03-14 16:15:18,18.3358,-64.8963,1.0,0.0,0.0
3727,,Gibraltar,United Kingdom,2020-03-14 16:33:03,36.1408,-5.3536,1.0,0.0,1.0
3728,,,Uzbekistan,2020-03-15 18:20:19,41.3775,64.5853,1.0,0.0,0.0
3729,,From Diamond Princess,Australia,2020-03-14 02:33:04,35.4437,139.638,0.0,0.0,0.0
3730,,West Virginia,US,2020-03-10 02:33:04,38.4912,-80.9545,0.0,0.0,0.0
3731,,,occupied Palestinian territory,2020-03-11 20:53:02,31.9522,35.2332,0.0,0.0,0.0
3732,,Hubei,China,2020-03-19 10:13:14,30.9756,112.2707,67800.0,3130.0,57682.0
3733,,,Italy,2020-03-19 17:43:03,41.8719,12.5674,41035.0,3405.0,4440.0
3734,,,Iran,2020-03-19 11:33:29,32.4279,53.688,18407.0,1284.0,5710.0
3735,,,Spain,2020-03-19 20:13:08,40.4637,-3.7492,17963.0,830.0,1107.0
3736,,,Germany,2020-03-19 20:13:08,51.1657,10.4515,15320.0,44.0,113.0
3737,,France,France,2020-03-19 20:43:02,46.2276,2.2137,10871.0,243.0,12.0
3738,,,"Korea, South",2020-03-19 02:13:17,35.9078,127.7669,8565.0,91.0,1540.0
3739,,New York,US,2020-03-19 23:43:04,42.1657,-74.9481,5365.0,34.0,0.0
3740,,,Switzerland,2020-03-19 21:13:15,46.8182,8.2275,4075.0,41.0,15.0
3741,,United Kingdom,United Kingdom,2020-03-19 17:13:27,55.3781,-3.436,2689.0,137.0,65.0
3742,,Netherlands,Netherlands,2020-03-19 14:53:06,52.1326,5.2913,2460.0,76.0,2.0
3743,,,Austria,2020-03-19 14:53:05,47.5162,14.5501,2013.0,6.0,9.0
3744,,,Belgium,2020-03-19 11:13:17,50.5039,4.4699,1795.0,21.0,31.0
3745,,,Norway,2020-03-19 17:13:14,60.472,8.4689,1746.0,7.0,1.0
3746,,,Sweden,2020-03-19 15:13:27,60.1282,18.6435,1439.0,11.0,16.0
3747,,Guangdong,China,2020-03-19 01:13:06,23.3417,113.4244,1378.0,8.0,1318.0
3748,,Washington,US,2020-03-19 23:43:04,47.4009,-121.4905,1376.0,74.0,0.0
3749,,Henan,China,2020-03-14 09:53:08,33.882,113.614,1273.0,22.0,1250.0
3750,,Zhejiang,China,2020-03-19 10:13:14,29.1832,120.0934,1233.0,1.0,1217.0
3751,,Denmark,Denmark,2020-03-19 17:13:42,56.2639,9.5018,1151.0,6.0,1.0
3752,,Hunan,China,2020-03-14 08:33:03,27.6104,111.7088,1018.0,4.0,1014.0
3753,,Anhui,China,2020-03-11 02:18:14,31.8257,117.2264,990.0,6.0,984.0
3754,,California,US,2020-03-19 21:13:40,36.1162,-119.6816,952.0,18.0,0.0
3755,,Jiangxi,China,2020-03-12 02:13:04,27.614,115.7221,935.0,1.0,934.0
3756,,,Japan,2020-03-19 10:13:15,36.2048,138.2529,924.0,29.0,150.0
3757,,,Malaysia,2020-03-19 10:13:15,4.2105,101.9758,900.0,2.0,75.0
3758,,,Portugal,2020-03-19 15:13:27,39.3999,-8.2245,785.0,3.0,3.0
3759,,Shandong,China,2020-03-19 01:02:56,36.3427,118.1498,761.0,7.0,747.0
3760,,New Jersey,US,2020-03-19 23:43:04,40.2989,-74.521,742.0,9.0,0.0
3761,,Diamond Princess,Cruise Ship,2020-03-18 10:33:04,35.4498,139.6649,712.0,7.0,325.0
3762,,,Czechia,2020-03-19 18:13:20,49.8175,15.473,694.0,0.0,3.0
3763,,,Israel,2020-03-19 20:43:02,31.0461,34.8516,677.0,0.0,11.0
3764,,Jiangsu,China,2020-03-15 01:53:02,32.9711,119.455,631.0,0.0,631.0
3765,,,Brazil,2020-03-19 20:43:02,-14.235,-51.9253,621.0,6.0,2.0
3766,,Chongqing,China,2020-03-15 03:53:04,30.0572,107.874,576.0,6.0,570.0
3767,,,Ireland,2020-03-19 18:43:03,53.1424,-7.6921,557.0,3.0,5.0
3768,,Sichuan,China,2020-03-19 10:13:14,30.6171,102.7103,540.0,3.0,536.0
3769,,Heilongjiang,China,2020-03-19 01:02:56,47.862,127.7615,483.0,13.0,460.0
3770,,Beijing,China,2020-03-19 05:13:10,40.1824,116.4142,480.0,8.0,380.0
3771,,,Qatar,2020-03-19 20:13:08,25.3548,51.1839,460.0,0.0,4.0
3772,,,Pakistan,2020-03-19 20:13:08,30.3753,69.3451,454.0,2.0,13.0
3773,,Illinois,US,2020-03-19 21:13:40,40.3495,-88.9861,422.0,4.0,0.0
3774,,,Greece,2020-03-19 11:13:18,39.0742,21.8243,418.0,6.0,8.0
3775,,Florida,US,2020-03-19 23:43:04,27.7663,-81.6868,417.0,9.0,0.0
3776,,,Finland,2020-03-19 16:13:36,61.9241,25.7482,400.0,0.0,10.0
3777,,Louisiana,US,2020-03-19 23:43:04,31.1695,-91.8678,392.0,10.0,0.0
3778,,Shanghai,China,2020-03-19 01:02:56,31.202,121.4491,363.0,3.0,326.0
3779,,,Poland,2020-03-19 20:13:28,51.9194,19.1451,355.0,5.0,1.0
3780,,,Singapore,2020-03-19 16:13:36,1.3521,103.8198,345.0,0.0,114.0
3781,,,Luxembourg,2020-03-19 11:13:18,49.8153,6.1296,335.0,4.0,0.0
3782,,Michigan,US,2020-03-19 23:43:04,43.3266,-84.5361,334.0,3.0,0.0
3783,,,Iceland,2020-03-19 11:33:29,64.9631,-19.0208,330.0,1.0,5.0
3784,,Massachusetts,US,2020-03-19 21:13:35,42.2302,-71.5301,328.0,0.0,0.0
3785,,Hebei,China,2020-03-13 11:09:03,38.0428,114.5149,318.0,6.0,310.0
3786,,,Indonesia,2020-03-19 10:13:16,-0.7893,113.9213,311.0,25.0,11.0
3787,,New South Wales,Australia,2020-03-19 11:13:54,-33.8688,151.2093,307.0,5.0,4.0
3788,,Fujian,China,2020-03-11 02:18:14,26.0789,117.9874,296.0,1.0,295.0
3789,,Georgia,US,2020-03-19 21:13:35,33.0406,-83.6431,287.0,10.0,0.0
3790,,,Slovenia,2020-03-19 02:13:17,46.1512,14.9955,286.0,1.0,0.0
3791,,,Bahrain,2020-03-19 18:13:29,26.0667,50.5577,278.0,1.0,100.0
3792,,,Romania,2020-03-19 11:33:29,45.9432,24.9668,277.0,0.0,25.0
3793,,Colorado,US,2020-03-19 23:43:04,39.0598,-105.3111,277.0,4.0,0.0
3794,,,Saudi Arabia,2020-03-19 20:43:02,23.8859,45.0792,274.0,0.0,6.0
3795,,,Thailand,2020-03-19 10:13:16,15.87,100.9925,272.0,1.0,42.0
3796,,,Estonia,2020-03-19 11:33:29,58.5953,25.0136,267.0,0.0,1.0
3797,,Texas,US,2020-03-19 21:13:35,31.0545,-97.5635,260.0,5.0,0.0
3798,,Ontario,Canada,2020-03-19 16:43:04,51.2538,-85.3232,257.0,1.0,5.0
3799,,,Egypt,2020-03-19 20:43:02,26.8206,30.8025,256.0,6.0,32.0
3800,,Guangxi,China,2020-03-18 00:33:02,23.8298,108.7881,253.0,2.0,250.0
3801,,Shaanxi,China,2020-03-18 03:53:02,35.1917,108.8701,246.0,3.0,237.0
3802,,,Chile,2020-03-18 13:33:12,-35.6751,-71.543,238.0,0.0,0.0
3803,,,Peru,2020-03-19 18:13:29,-9.19,-75.0152,234.0,0.0,1.0
3804,,British Columbia,Canada,2020-03-19 03:13:26,53.7267,-127.6476,231.0,7.0,4.0
3805,,,Philippines,2020-03-19 11:13:24,12.8797,121.774,217.0,17.0,8.0
3806,,Hong Kong,China,2020-03-19 09:53:20,22.3,114.2,208.0,4.0,95.0
3807,,Pennsylvania,US,2020-03-19 21:13:35,40.5908,-77.2098,206.0,1.0,0.0
3808,,,Ecuador,2020-03-19 17:13:14,-1.8312,-78.1834,199.0,3.0,0.0
3809,,,Russia,2020-03-19 16:13:36,61.524,105.3188,199.0,1.0,9.0
3810,,,India,2020-03-19 20:43:02,20.5937,78.9629,194.0,4.0,15.0
3811,,,Iraq,2020-03-19 20:13:34,33.2232,43.6793,192.0,13.0,43.0
3812,,,Turkey,2020-03-19 16:43:03,38.9637,35.2433,192.0,3.0,0.0
3813,,Yunnan,China,2020-03-16 23:53:02,24.974,101.487,176.0,2.0,172.0
3814,,Hainan,China,2020-03-16 14:38:45,19.1959,109.7453,168.0,6.0,161.0
3815,,Connecticut,US,2020-03-19 23:43:04,41.5978,-72.7554,159.0,2.0,0.0
3816,,Wisconsin,US,2020-03-19 23:43:04,44.2685,-89.6165,159.0,0.0,0.0
3817,,,Lebanon,2020-03-19 18:43:03,33.8547,35.8623,157.0,4.0,4.0
3818,,Tennessee,US,2020-03-19 21:13:40,35.7478,-86.6923,154.0,0.0,0.0
3819,,,South Africa,2020-03-19 16:43:03,-30.5595,22.9375,150.0,0.0,0.0
3820,,,Kuwait,2020-03-19 10:13:23,29.3117,47.4818,148.0,0.0,18.0
3821,,Guizhou,China,2020-03-18 01:53:03,26.8154,106.8748,146.0,2.0,144.0
3822,,Queensland,Australia,2020-03-19 11:13:54,-28.0167,153.4,144.0,0.0,8.0
3823,,,United Arab Emirates,2020-03-19 16:13:36,23.4241,53.8478,140.0,0.0,31.0
3824,,Tianjin,China,2020-03-19 23:43:03,39.3054,117.323,137.0,3.0,133.0
3825,,Gansu,China,2020-03-19 14:33:08,36.0611,103.8343,134.0,2.0,91.0
3826,,Shanxi,China,2020-03-13 11:09:03,37.5777,112.2922,133.0,0.0,133.0
3827,,Liaoning,China,2020-03-18 02:13:06,41.2956,122.6085,125.0,1.0,122.0
3828,,,Slovakia,2020-03-19 16:13:36,48.669,19.699,123.0,1.0,0.0
3829,,North Carolina,US,2020-03-19 23:43:04,35.6301,-79.8064,123.0,0.0,0.0
3830,,Victoria,Australia,2020-03-18 12:13:09,-37.8136,144.9631,121.0,0.0,8.0
3831,,Quebec,Canada,2020-03-19 17:43:04,52.9399,-73.5491,121.0,1.0,0.0
3832,,Alberta,Canada,2020-03-19 03:13:26,53.9333,-116.5765,119.0,0.0,0.0
3833,,,San Marino,2020-03-18 02:53:03,43.9424,12.4578,119.0,11.0,4.0
3834,,Ohio,US,2020-03-19 21:43:03,40.3888,-82.7649,119.0,0.0,0.0
3835,,,Mexico,2020-03-19 10:53:03,23.6345,-102.5528,118.0,1.0,4.0
3836,,,Armenia,2020-03-19 10:53:03,40.0691,45.0382,115.0,0.0,1.0
3837,,,Panama,2020-03-19 02:33:08,8.538,-80.7821,109.0,1.0,0.0
3838,,,Taiwan*,2020-03-19 06:53:03,23.7,121.0,108.0,1.0,26.0
3839,,Maryland,US,2020-03-19 21:43:03,39.0639,-76.8021,107.0,1.0,0.0
3840,,,Croatia,2020-03-19 16:43:03,45.1,15.2,105.0,1.0,5.0
3841,,,Serbia,2020-03-19 18:13:29,44.0165,21.0059,103.0,0.0,1.0
3842,,,Colombia,2020-03-19 10:53:03,4.5709,-74.2973,102.0,0.0,1.0
3843,,Virginia,US,2020-03-19 23:43:04,37.7693,-78.17,99.0,2.0,0.0
3844,,,Argentina,2020-03-19 10:53:03,-38.4161,-63.6167,97.0,3.0,3.0
3845,,Nevada,US,2020-03-19 21:43:03,38.3135,-117.0554,95.0,1.0,0.0
3846,,,Bulgaria,2020-03-19 10:53:03,42.7339,25.4858,94.0,3.0,0.0
3847,,Jilin,China,2020-03-16 00:22:10,43.6661,126.1923,93.0,1.0,92.0
3848,,Minnesota,US,2020-03-19 18:43:03,45.6945,-93.9002,89.0,0.0,0.0
3849,,Oregon,US,2020-03-19 21:43:03,44.572,-122.0709,88.0,3.0,0.0
3850,,,Algeria,2020-03-19 16:13:36,28.0339,1.6596,87.0,9.0,32.0
3851,,,Latvia,2020-03-19 10:53:03,56.8796,24.6032,86.0,0.0,1.0
3852,,,Vietnam,2020-03-19 20:13:34,14.0583,108.2772,85.0,0.0,16.0
3853,,South Carolina,US,2020-03-19 23:43:04,33.8569,-80.945,81.0,1.0,0.0
3854,,Utah,US,2020-03-19 23:43:04,40.15,-111.8624,80.0,0.0,0.0
3855,,,Uruguay,2020-03-19 02:13:17,-32.5228,-55.7658,79.0,0.0,0.0
3856,,Alabama,US,2020-03-19 23:43:04,32.3182,-86.9023,78.0,0.0,0.0
3857,,Xinjiang,China,2020-03-11 02:18:14,41.1129,85.2401,76.0,3.0,73.0
3858,,,Brunei,2020-03-19 11:13:33,4.5353,114.7277,75.0,0.0,0.0
3859,,Inner Mongolia,China,2020-03-19 01:03:02,44.0935,113.9448,75.0,1.0,74.0
3860,,Ningxia,China,2020-03-16 14:38:45,37.2692,106.1655,75.0,0.0,75.0
3861,,,Hungary,2020-03-19 10:53:03,47.1625,19.5033,73.0,1.0,2.0
3862,,Faroe Islands,Denmark,2020-03-19 10:53:03,61.8926,-6.9118,72.0,0.0,0.0
3863,,,Costa Rica,2020-03-19 02:53:32,9.7489,-83.7534,69.0,1.0,0.0
3864,,,Jordan,2020-03-19 18:13:29,30.5852,36.2384,69.0,0.0,1.0
3865,,,Cyprus,2020-03-19 18:13:29,35.1264,33.4299,67.0,0.0,0.0
3866,,,Albania,2020-03-19 11:33:30,41.1533,20.1683,64.0,2.0,0.0
3867,,,Bosnia and Herzegovina,2020-03-19 17:13:24,43.9159,17.6791,63.0,0.0,2.0
3868,,,Morocco,2020-03-19 20:43:02,31.7917,-7.0926,63.0,2.0,1.0
3869,,Arkansas,US,2020-03-19 21:43:03,34.9697,-92.3731,62.0,0.0,0.0
3870,,,Sri Lanka,2020-03-19 16:13:36,7.8731,80.7718,60.0,0.0,3.0
3871,,Indiana,US,2020-03-19 23:43:04,39.8494,-86.2583,60.0,2.0,0.0
3872,,,Andorra,2020-03-19 01:03:40,42.5063,1.5218,53.0,0.0,1.0
3873,,,Malta,2020-03-19 11:33:30,35.9375,14.3754,53.0,0.0,2.0
3874,,Western Australia,Australia,2020-03-19 11:13:54,-31.9505,115.8605,52.0,1.0,0.0
3875,,Maine,US,2020-03-19 18:43:03,44.6939,-69.3819,52.0,0.0,0.0
3876,,,Belarus,2020-03-18 11:33:04,53.7098,27.9534,51.0,0.0,5.0
3877,,Mississippi,US,2020-03-19 23:43:04,32.7416,-89.6787,50.0,1.0,0.0
3878,,,Moldova,2020-03-19 16:43:03,47.4116,28.3699,49.0,1.0,1.0
3879,,,North Macedonia,2020-03-19 16:43:03,41.6086,21.7453,48.0,0.0,1.0
3880,,,Oman,2020-03-19 20:13:34,21.4735,55.9754,48.0,0.0,12.0
3881,,Diamond Princess,US,2020-03-16 16:53:06,35.4437,139.638,47.0,0.0,0.0
3882,,Arizona,US,2020-03-19 23:43:04,33.7298,-111.4312,45.0,0.0,0.0
3883,,,Azerbaijan,2020-03-19 16:13:36,40.1431,47.5769,44.0,1.0,6.0
3884,,,Kazakhstan,2020-03-19 10:53:03,48.0196,66.9237,44.0,0.0,0.0
3885,,Iowa,US,2020-03-19 23:43:04,42.0115,-93.2105,44.0,0.0,0.0
3886,,New Hampshire,US,2020-03-19 23:43:04,43.4525,-71.5639,44.0,0.0,0.0
3887,,Oklahoma,US,2020-03-19 23:43:04,35.5653,-96.9289,44.0,1.0,0.0
3888,,Rhode Island,US,2020-03-19 23:43:04,41.6809,-71.5118,44.0,0.0,0.0
3889,,South Australia,Australia,2020-03-19 11:13:54,-34.9285,138.6007,42.0,0.0,3.0
3890,,,Venezuela,2020-03-19 20:13:34,6.4238,-66.5897,42.0,0.0,0.0
3891,,,Georgia,2020-03-19 10:53:03,42.3154,43.3569,40.0,0.0,1.0
3892,,District of Columbia,US,2020-03-19 02:33:09,38.8974,-77.0268,40.0,0.0,0.0
3893,,,Tunisia,2020-03-19 18:13:29,33.8869,9.5375,39.0,1.0,0.0
3894,,,Cambodia,2020-03-19 10:53:03,12.5657,104.991,37.0,0.0,1.0
3895,,Kentucky,US,2020-03-19 23:43:04,37.6681,-84.6701,37.0,2.0,0.0
3896,,,Lithuania,2020-03-19 18:13:29,55.1694,23.8813,36.0,0.0,1.0
3897,,New Mexico,US,2020-03-19 21:43:03,34.8405,-106.2485,35.0,0.0,0.0
3898,,,Dominican Republic,2020-03-19 02:53:32,18.7357,-70.1627,34.0,2.0,0.0
3899,,Kansas,US,2020-03-19 21:43:03,38.5266,-96.7265,34.0,1.0,0.0
3900,,,Burkina Faso,2020-03-19 11:33:30,12.2383,-1.5616,33.0,1.0,0.0
3901,,,Guadeloupe,2020-03-19 09:33:04,16.265,-61.551,33.0,0.0,0.0
3902,,,Senegal,2020-03-18 11:33:04,14.4974,-14.4524,31.0,0.0,2.0
3903,,Missouri,US,2020-03-19 23:43:04,38.4561,-92.2884,31.0,1.0,0.0
3904,,Delaware,US,2020-03-19 23:43:04,39.3185,-75.5071,30.0,0.0,0.0
3905,,Nebraska,US,2020-03-19 02:33:09,41.1254,-98.2681,29.0,0.0,0.0
3906,,,Liechtenstein,2020-03-18 19:14:33,47.166,9.5554,28.0,0.0,0.0
3907,,,New Zealand,2020-03-19 02:33:08,-40.9006,174.886,28.0,0.0,0.0
3908,,,Martinique,2020-03-19 02:33:08,14.6415,-61.0242,23.0,1.0,0.0
3909,,,Uzbekistan,2020-03-19 10:53:03,41.3775,64.5853,23.0,0.0,0.0
3910,,,Afghanistan,2020-03-17 11:53:10,33.9391,67.71,22.0,0.0,1.0
3911,,Grand Princess,US,2020-03-19 19:13:18,37.6489,-122.6655,22.0,0.0,0.0
3912,,Vermont,US,2020-03-19 21:43:03,44.0459,-72.7107,22.0,0.0,0.0
3913,,Qinghai,China,2020-03-11 02:18:14,35.7452,95.9956,18.0,0.0,18.0
3914,,North Dakota,US,2020-03-19 23:43:04,47.5289,-99.784,18.0,0.0,0.0
3915,,Wyoming,US,2020-03-19 04:33:18,42.756,-107.3025,18.0,0.0,0.0
3916,,,Bangladesh,2020-03-19 10:53:03,23.685,90.3563,17.0,1.0,3.0
3917,,Manitoba,Canada,2020-03-19 03:13:26,53.7609,-98.8139,17.0,0.0,0.0
3918,,Macau,China,2020-03-19 01:02:56,22.1667,113.55,17.0,0.0,10.0
3919,,Saskatchewan,Canada,2020-03-19 01:03:51,52.9399,-106.4509,16.0,0.0,0.0
3920,,Hawaii,US,2020-03-19 02:33:09,21.0943,-157.4983,16.0,0.0,0.0
3921,,,Ukraine,2020-03-19 01:03:45,48.3794,31.1656,16.0,2.0,0.0
3922,,,Jamaica,2020-03-19 02:33:08,18.1096,-77.2975,15.0,1.0,2.0
3923,,Nova Scotia,Canada,2020-03-19 20:43:03,44.682,-63.7443,14.0,0.0,0.0
3924,,,Congo (Kinshasa),2020-03-19 10:53:03,-4.0383,21.7587,14.0,0.0,0.0
3925,,,Reunion,2020-03-19 09:33:04,-21.1151,55.5364,14.0,0.0,0.0
3926,,,Cameroon,2020-03-19 02:53:32,3.848,11.5021,13.0,0.0,0.0
3927,,,Maldives,2020-03-15 18:20:18,3.2028,73.2207,13.0,0.0,0.0
3928,,,Bolivia,2020-03-18 11:53:04,-16.2902,-63.5887,12.0,0.0,0.0
3929,,,Honduras,2020-03-19 10:53:03,15.2,-86.2419,12.0,0.0,0.0
3930,,Guam,US,2020-03-19 16:13:38,13.4443,144.7937,12.0,0.0,0.0
3931,,New Brunswick,Canada,2020-03-18 18:33:03,46.5653,-66.4619,11.0,0.0,0.0
3932,,,Cuba,2020-03-19 10:53:03,21.5218,-77.7812,11.0,1.0,0.0
3933,,,French Guiana,2020-03-16 14:38:46,3.9339,-53.1258,11.0,0.0,0.0
3934,,,Ghana,2020-03-19 17:13:24,7.9465,-1.0232,11.0,0.0,0.0
3935,,,Paraguay,2020-03-18 11:53:04,-23.4425,-58.4438,11.0,0.0,0.0
3936,,Idaho,US,2020-03-19 02:33:09,44.2405,-114.4788,11.0,0.0,0.0
3937,,Montana,US,2020-03-18 19:33:03,46.9219,-110.4544,11.0,0.0,0.0
3938,,South Dakota,US,2020-03-17 23:33:02,44.2998,-99.4388,11.0,1.0,0.0
3939,,Channel Islands,United Kingdom,2020-03-19 20:13:56,49.3723,-2.3644,11.0,0.0,0.0
3940,,Tasmania,Australia,2020-03-19 11:13:54,-41.4545,145.9707,10.0,0.0,3.0
3941,,Gibraltar,United Kingdom,2020-03-19 20:13:52,36.1408,-5.3536,10.0,0.0,2.0
3942,,Grand Princess,Canada,2020-03-18 11:53:04,37.6489,-122.6655,9.0,0.0,0.0
3943,,,Cote d'Ivoire,2020-03-19 01:03:46,7.54,-5.5471,9.0,0.0,1.0
3944,,,Guatemala,2020-03-19 17:13:24,15.7835,-90.2308,9.0,1.0,0.0
3945,,,Trinidad and Tobago,2020-03-19 10:53:03,10.6918,-61.2225,9.0,0.0,0.0
3946,,Alaska,US,2020-03-19 02:33:09,61.3707,-152.4044,9.0,0.0,0.0
3947,,,Nigeria,2020-03-18 12:33:03,9.082,8.6753,8.0,0.0,1.0
3948,,,Rwanda,2020-03-18 11:33:04,-1.9403,29.8739,8.0,0.0,0.0
3949,,,Guyana,2020-03-17 10:53:03,4.8604,-58.9302,7.0,1.0,0.0
3950,,,Kenya,2020-03-19 02:33:08,-0.0236,37.9062,7.0,0.0,0.0
3951,,,Monaco,2020-03-16 14:38:45,43.7384,7.4246,7.0,0.0,0.0
3952,,,Equatorial Guinea,2020-03-19 20:43:03,1.6508,10.2679,6.0,0.0,0.0
3953,,,Ethiopia,2020-03-18 11:33:04,9.145,40.4897,6.0,0.0,0.0
3954,,French Polynesia,France,2020-03-19 11:33:36,-17.6797,-149.4068,6.0,0.0,0.0
3955,,,Mongolia,2020-03-18 11:53:04,46.8625,103.8467,6.0,0.0,0.0
3956,,,Seychelles,2020-03-19 02:13:17,-4.6796,55.492,6.0,0.0,0.0
3957,,,Tanzania,2020-03-19 11:33:36,-6.369,34.8888,6.0,0.0,0.0
3958,,,Barbados,2020-03-19 20:43:03,13.1939,-59.5432,5.0,0.0,0.0
3959,,Puerto Rico,US,2020-03-16 00:22:11,18.2208,-66.5901,5.0,0.0,0.0
3960,,,Aruba,2020-03-18 11:53:04,12.5211,-69.9683,4.0,0.0,0.0
3961,,Australian Capital Territory,Australia,2020-03-19 11:13:54,-35.4735,149.0124,4.0,0.0,0.0
3962,,St Martin,France,2020-03-19 09:33:04,18.0708,-63.0501,4.0,0.0,0.0
3963,,,"Bahamas, The",2020-03-19 11:33:39,25.0343,-77.3963,3.0,0.0,0.0
3964,,Newfoundland and Labrador,Canada,2020-03-17 17:53:03,53.1355,-57.6604,3.0,0.0,0.0
3965,,,Congo (Brazzaville),2020-03-19 20:13:56,-0.228,15.8277,3.0,0.0,0.0
3966,,Saint Barthelemy,France,2020-03-16 14:38:45,17.9,-62.8333,3.0,0.0,0.0
3967,,,Kyrgyzstan,2020-03-18 11:53:04,41.2044,74.7661,3.0,0.0,0.0
3968,,,Mauritius,2020-03-19 02:33:08,-20.3484,57.5522,3.0,0.0,0.0
3969,,,Mayotte,2020-03-18 02:53:03,-12.8275,45.1662,3.0,0.0,0.0
3970,,,Montenegro,2020-03-19 10:53:03,42.7087,19.3744,3.0,0.0,0.0
3971,,,Namibia,2020-03-19 20:13:52,-22.9576,18.4904,3.0,0.0,0.0
3972,,Curacao,Netherlands,2020-03-19 08:53:03,12.1696,-68.99,3.0,1.0,0.0
3973,,Virgin Islands,US,2020-03-19 16:13:38,18.3358,-64.8963,3.0,0.0,0.0
3974,,Cayman Islands,United Kingdom,2020-03-19 20:13:56,19.3133,-81.2546,3.0,1.0,0.0
3975,,,Benin,2020-03-18 14:13:56,9.3077,2.3158,2.0,0.0,0.0
3976,,Prince Edward Island,Canada,2020-03-19 18:43:03,46.5107,-63.4168,2.0,0.0,0.0
3977,,Greenland,Denmark,2020-03-19 08:13:19,71.7069,-42.6043,2.0,0.0,0.0
3978,,New Caledonia,France,2020-03-19 02:33:09,-20.9043,165.618,2.0,0.0,0.0
3979,,,Kosovo,2020-03-15 18:20:19,42.6026,20.903,2.0,0.0,0.0
3980,,,Liberia,2020-03-18 03:13:22,6.4281,-9.4295,2.0,0.0,0.0
